LR_minmax_corr_stk,KNN_minmax_corr_stk,SVR_sigmoid_corr_stk,SVR_linear_corr_stk,CB_minmax_corr_stk,Ridge_minmax_corr_stk,ET_minmax_corr_stk,XGB_minmax_corr_stk,Lasso_minmax_corr_stk,GB_minmax_corr_stk,SVR_poly_corr_stk,HGB_minmax_corr_stk,DT_minmax_corr_stk,RF_minmax_corr_stk,MLP_minmax_corr_stk,AB_minmax_corr_stk,LGBM_minmax_corr_stk,SVR_rbf_corr_stk,Elastic_minmax_corr_stk,LR_minmax_stk,KNN_minmax_stk,SVR_sigmoid_stk,SVR_linear_stk,CB_minmax_stk,Ridge_minmax_stk,ET_minmax_stk,XGB_minmax_stk,Lasso_minmax_stk,GB_minmax_stk,SVR_poly_stk,HGB_minmax_stk,DT_minmax_stk,RF_minmax_stk,MLP_minmax_stk,AB_minmax_stk,LGBM_minmax_stk,SVR_rbf_stk,Elastic_minmax_stk,Current density
4.42142256854358,2.62604583587056,4.97937138993371,4.7929842504487,4.0105981400015,4.53607478103084,3.11757356294597,3.53977704048157,4.46795515945923,3.16452846733077,4.64772558762033,3.67851383579027,3.75410264555175,3.23139727027755,2.7494269359541,4.79568128359398,4.74493181705475,3.38745782145763,4.490061466497,1.46841580086149,2.07944154167984,4.68111004306669,4.16361056709839,4.43523354002667,4.03910177472976,3.141800789384,4.99178743362427,3.87370858767894,4.5929235386463,4.51991848785795,3.85861676262966,4.23410650459726,3.4811217321331,3.62481406401406,3.59664858108314,4.74493181705475,4.19390800534961,4.1787470889081,3.29583686600433
3.98926892311953,4.64439089914137,4.25863161655084,4.42775493117987,4.64439106490285,4.16805587143912,4.77978729553673,4.83093738555908,4.10211841276231,4.7803822187732,4.42041244051223,4.64439089991973,4.93774975799798,4.88921075438774,4.7379563524915,4.68408161672727,4.67053318023682,4.74444149201606,4.09866329972426,3.78607096232703,4.64439089914137,4.39491927076783,4.5312359389349,4.64721788502237,4.38179737112706,4.64439089914137,5.04946517944336,4.37686953323143,4.6850532857723,4.34088524598611,4.64439098097044,4.64439089914137,4.8406717507775,4.75090552085778,4.95103785866565,4.67053318023682,4.53247125820469,4.51845410956077,5.08140436498446
4.63948233385633,3.57849321986126,5.05229362992565,4.81117140422023,4.09877925907888,4.66036093592899,3.73573445001887,3.57099676132202,4.70109097949287,3.83204815794297,4.65090681133968,3.32260038659289,3.29583686600433,3.53040427565256,3.35371661889057,3.44322783654543,4.79561495780945,3.53539511378394,4.65956534496597,2.8291230441008,3.29583686600433,3.21890097686153,4.61294797122456,4.17389487772069,4.63026223800466,4.08927791260764,4.45792245864868,4.61546208795306,5.02465022922836,4.57995677164355,4.42584689103371,3.29583686600433,3.39409751303173,4.41619361175345,3.29583686600433,4.79561495780945,4.60183128052269,4.59006474000262,2.07944154167984
4.35285153836198,5.40660369463069,4.84092186716408,5.09766572061005,5.43732984547299,4.63768773230104,5.23731363779948,5.28609371185303,4.60569973168319,5.21148428672495,5.31796399401096,5.30585955970089,4.15956775365992,4.82569517713473,5.13416193266333,4.97714274692958,4.64283321301142,4.82509167806497,4.59780050814648,5.52362318183841,5.94803498918065,4.89868028455817,4.96653058700163,5.03097822339355,4.76180049752623,5.10950483369058,4.95762014389038,4.78254481861543,4.75244116871391,4.98547407251689,5.45904480159677,4.969813299576,4.94309243679059,4.34223236826019,4.95103785866565,4.64283321301142,4.9643497898554,4.66371973807488,5.74620319054015
4.04824366774162,5.08140436498446,4.25863161655084,4.42775493117987,5.08140421320077,4.21606567625026,5.11019364419026,5.12643146514893,4.1595300971365,5.19064302918975,4.42041244051223,5.08140436481182,5.08140436498446,5.07029142434175,4.93972991932044,5.11307433484115,4.68874206145604,4.98171466327822,4.15278736870704,3.85203321593026,5.08140436498446,4.39491927591907,4.53123035235615,5.0811777614952,4.43816365129604,5.08140436498446,5.11990833282471,4.44714100447315,4.86287383237519,4.34088524591589,5.06818556123136,5.08140436498446,5.04806554305634,5.12529104795482,5.04923273441267,4.68874206145604,4.53237351732523,4.57013867399264,4.64439089914137
4.67971782575585,5.5214289168382,5.08343466658977,4.93845940290437,4.79084335282237,4.65721007228212,4.41822224110579,4.67420482635498,4.64733995615989,5.0477396114149,4.79835567666847,4.48237959950825,5.02431315910118,4.92284369358285,3.78742709349191,5.0998664278242,4.67880827188492,4.36768299034026,4.6576449721062,5.79656164903882,5.0998664278242,5.34486488068347,5.10905866586207,5.0202827118985,5.0685843742012,4.74992986568443,4.82303094863892,5.1226757532984,4.68311539978293,4.99444111469539,4.57132051260793,4.36594021786002,4.85178469142021,4.48484757110666,4.86767965244342,4.67880827188492,5.10662279021163,4.96817917871735,4.88280192258637
5.29102478517105,5.45271186446939,5.2036858922342,5.20338295847423,5.45271182039561,5.16678745424308,5.45271186446939,5.41565561294556,5.26521353536278,5.43823404043784,5.40369388016399,5.45271185959045,5.37884411526445,5.45271186446939,5.47205065793391,5.30330490805908,4.66588515043259,5.40332871759896,5.24207172797738,4.95508770341447,5.30330490805908,4.46517525692685,5.20366211586574,5.45240597157927,5.13308749049509,5.45271186446939,5.13198232650757,5.17919665987051,4.91304028808914,5.21102620348342,5.44866767502916,5.45271186446939,5.05917848369905,5.4618114400612,5.16077976559382,4.66588515043259,5.20316592189141,5.04820821270639,5.19295685089021
4.32630652931703,3.41218683502154,4.44711956145972,4.62499979359041,3.41218686272621,4.39331151778729,3.41218683502154,3.40998911857605,4.36932486598453,3.41007872049811,4.59443348702494,3.41218683743793,3.41218683502154,3.60355379555644,3.60509054414769,3.50441770805234,4.72855504353841,3.78898876370177,4.36497613055025,3.41186804418729,3.68887945411394,3.58894778179097,3.78865257587053,3.41219459754769,3.81617482525419,3.41218683502154,3.43336749076843,3.70217100523827,4.2546624882799,4.45737878423373,3.41223112120554,3.41218683502154,3.97011388257285,3.42459594475897,3.57820240647698,4.72855504353841,3.81104081972777,4.04414625368976,3.68887945411394
4.32630652931703,3.41218683502154,4.44711956145972,4.62499979359041,3.41218686272621,4.39331151778729,3.41218683502154,3.40998911857605,4.36932486598453,3.41007872049811,4.59443348702494,3.41218683743793,3.41218683502154,3.60355379555644,3.60509054414769,3.50441770805234,4.72855504353841,3.78898876370177,4.36497613055025,3.41186804418729,3.68887945411394,3.58894778179097,3.78865257587053,3.41219459754769,3.81617482525419,3.41218683502154,3.43336749076843,3.70217100523827,4.2546624882799,4.45737878423373,3.41223112120554,3.41218683502154,3.97011388257285,3.42459594475897,3.57820240647698,4.72855504353841,3.81104081972777,4.04414625368976,3.68887945411394
3.92692896906131,4.86289763206292,4.24638576980682,4.45193254051419,4.64855407130947,4.15693939821205,4.73473358662132,4.66669607162476,4.07675731741729,4.23156346698017,4.4201365747311,4.35366846932525,4.36594021786002,5.00823657570588,4.40925976026343,4.78234809377187,4.66429549455643,4.62911953123488,4.07459633844555,3.18801874428814,5.08140436498446,4.46644591485485,4.55676056968958,4.98859946395793,4.34230423742349,4.69295895213375,4.86345195770264,4.34825973508466,4.65830269432459,4.33275966805431,4.09905186102807,5.366126859943,4.82388692506809,4.25934898415693,4.8241413156599,4.66429549455643,4.55904807185877,4.50343287152905,5.23110861685459
4.92591788566412,5.15497608048869,5.12193551714397,5.04809152033576,5.15497613016969,4.84675015830417,5.15497608048869,5.15002012252808,4.88173002760778,5.16226165702366,4.7384146224864,5.15497607750802,5.15497608048869,5.03695260241363,5.10887335555893,5.24546927168339,4.67725914716721,5.13702961010568,4.88184396035823,5.01113066560028,5.03695260241363,5.37299956191577,4.9606561779926,5.15461165863387,4.9384918432862,5.15497608048869,5.13971996307373,4.96760615445297,4.89484581243116,4.80528070467615,5.23435544330115,5.15497608048869,5.02016777670422,5.15226409723662,5.14156846720695,4.67725914716721,4.96125067081895,4.88431159020679,4.91998092582813
4.9162156695943,5.09649024219594,5.03161543715895,5.01962379617454,5.09649038378134,4.83837941339903,5.09649024219593,5.088303565979,4.87332265828601,5.10613005396253,4.73843362467842,5.09649024007457,5.09649024219594,4.92717566696564,5.08997225983705,5.19723047584469,4.67238533496857,5.01982392152479,4.87273321563333,5.0006259361001,4.91998092582813,5.37299956191577,4.96092507463617,5.09657949795723,4.92979304033956,5.09649024219593,5.10103559494019,4.95890983064726,4.88330460700805,4.80532236319854,5.10307563466469,5.09649024219594,4.93243901926509,5.05475196613355,5.13060863558347,4.67238533496857,4.96129918804093,4.87592141003669,5.03695260241363
4.89663675409916,4.97846676412088,5.01985479896833,4.93669228589923,4.97846674882411,4.8214873852325,4.97846676412088,4.96432161331177,4.8563579838296,4.99631575612804,4.73794103557211,4.97846676359637,4.97846676412088,4.92717566696564,4.93854215107652,4.98079933943083,4.66255003213882,4.93696604327368,4.85434787976956,4.9794275614501,4.91998092582813,5.13700150543916,4.93652625632893,4.97891348759504,4.91223899633812,4.97846676412088,5.03044080734253,4.94136078951221,4.77707670794245,4.80532236319854,4.99995655045533,4.97846676412088,4.93243901926509,4.97779082561483,5.08670120440317,4.66255003213882,4.93641570250323,4.85899016181905,5.27299955856375
7.8940794318302,4.71939138267411,5.42421973935889,4.96490082683169,4.77281953911376,4.85041978796955,4.99290558841961,4.22889995574951,5.35332330828393,5.04830996883905,4.6112766084628,4.75224045566167,3.29583686600433,4.24125650381392,5.15990472619803,3.31995596199074,4.67606002092362,4.94286175430951,5.18686498252201,1.49609124344548,5.94803498918065,4.92052451893252,4.85746108999907,4.87175899652079,5.10477183688161,5.17066025493088,5.08945512771606,5.52910434104978,5.13397101214347,4.53885821641454,4.49327171728873,5.74620319054015,5.43400795750439,4.9404561338106,4.94134836894807,4.67606002092362,4.84719576451239,4.7725358169786,4.94875989037817
5.01478438504811,4.49347339470338,5.1436860894027,5.06315089619793,4.49347329288351,4.88074193723686,4.49347339470338,4.5306568145752,4.90951960962938,4.52365625089002,4.88662819258906,4.49347339604469,4.49347339470338,4.99499306233382,4.54250763690132,4.48043136188676,4.71097195148468,4.55407148367542,4.91625010859041,5.61163703136354,4.53259949315326,4.49737016844622,4.92426833423408,4.49348665527019,5.0115595890272,4.49347339470338,4.70055723190308,5.02931440673703,4.7799858493815,4.88477978977538,4.48788879812116,4.49347339470338,5.0006926454063,4.70482029913581,4.7826017907538,4.71097195148468,4.91899544699204,4.9231941574721,4.11087386417331
4.37320296761996,3.68887945411394,4.44711956145972,4.62499979359041,3.68887949085912,4.43521173400011,3.68887945411394,3.68646311759949,4.41360017535816,3.68946955552816,4.59443348702494,3.68887945434085,3.68887945411394,3.68887945411394,3.879725755205,3.68887945411394,4.75161276261012,3.78916312049906,4.40759501259947,3.66821453451347,3.68887945411394,3.7890369491969,3.78917625345988,3.68887489099056,3.95626567254747,3.68887945411394,3.69619202613831,3.84279583074234,4.36902877083809,4.457378784231,3.68889802110075,3.68887945411394,3.59061880708653,3.71317881280733,3.68887945411394,4.75161276261012,3.81097861852156,4.15285437090258,3.13549421592915
4.96455969227548,4.28261058021341,5.14369057671679,5.06321295979814,4.28261041768991,4.84450394092358,4.28261058021341,4.31637287139893,4.87467097490175,4.31270106963815,4.88662819258906,4.28261058503587,4.28261058021341,4.19674222219336,4.36458247908378,4.11087386417331,4.69340004523595,4.35424352297652,4.88272324812774,5.56451803863305,4.11087386417331,5.30939264693992,4.92426833423408,4.28262403057112,4.9702901175042,4.28261058021341,4.55052614212036,4.99255736815865,4.7295882605006,4.88477978977537,4.28318432515542,4.28261058021341,4.93243901926509,4.30993643457929,4.45434729625351,4.69340004523595,4.91899544699204,4.88745506804414,4.53259949315326
5.67536320300361,5.41271870705243,5.29885323216943,5.58294395494933,5.33981821932274,5.4733076705154,5.27886179648295,5.18991947174072,5.57999116957729,5.27513624451514,6.05339737384854,5.64567733574014,5.34748154045916,4.73488995932521,5.63480664694965,5.0998664278242,4.63442357381185,4.79344427119558,5.6196445750391,6.75414270288821,5.74620319054015,4.50577797452712,5.32624585188012,5.06886411175182,5.29854789787257,5.33357148774185,4.8033390045166,5.35834115022737,4.78217964188268,6.35771564110094,5.62361305498651,5.74620319054015,4.49347339470338,5.75924882359129,5.03747850315841,4.63442357381185,5.33096280658544,4.90946240741398,5.94803498918065
4.23211078638014,4.969813299576,4.52928263900993,4.56283977966972,4.9698133410147,4.28659256461319,4.969813299576,4.88438701629639,4.24486034469304,4.9456967117838,4.72389242366482,4.96981329810788,4.89853618790061,4.87959697659913,4.82601768064576,4.98563462699347,4.62921484311422,4.86952973653306,4.24730277365416,1.89669958381127,3.29583686600433,6.0696640283336,4.11263295026187,4.29841658330124,3.79990311767602,4.47732825307038,3.58589863777161,3.66887143341163,4.190914932377,4.2373517665642,3.73684425859892,4.969813299576,4.13727203627194,3.77767520579625,3.29583686600433,4.62921484311422,4.11750705714405,3.97316948371622,6.0730445341004
5.25067237430594,5.39753783588496,5.182124204227,5.1548174245732,5.39753794673456,5.13458877474548,5.39753783588496,5.36810731887817,5.22546313011202,5.3880099154147,5.29339742555023,5.3975378362634,5.3420614295415,5.2441020971389,5.40786257620288,5.32934417422004,4.66128732760747,5.2930761328497,5.20465752297131,4.91481497367515,5.19295685089021,4.46517525692685,5.14711892657129,5.39717185074709,5.10044622489104,5.39753783588496,5.08284044265747,5.13917333667483,4.84094634105042,5.21071161641858,5.39502365970902,5.39753783588496,5.12835872456741,5.42119146928566,5.39753783588496,4.66128732760747,5.14458523513396,5.01841068139426,5.30330490805908
4.38450981119952,6.0730445341004,4.52928263900993,4.56283977966972,6.07304429429273,4.40204546850094,6.06047371319424,5.88612794876099,4.38040455176173,5.95162563743697,4.72377723487858,6.07304453352265,5.35190429483699,5.35871771662089,5.42784145084224,5.2591450457629,4.67518279949824,5.54934414217366,4.38282333384863,4.11280711909564,4.88280192258637,3.36134748188541,4.62277612841271,5.17232178588457,4.61398054706915,5.33651072056647,5.1145076751709,4.63270336902209,4.69204632587123,4.6102766075805,5.25077147132507,4.86289763206292,4.841788668346,5.11853559251913,4.83796556389752,4.67518279949824,4.63195340209092,4.62789718648777,4.969813299576
5.14140120006226,5.24813087947464,5.1804248813957,5.1548174245732,5.24813079834496,5.04739726766155,5.24813087947464,5.21369981765747,5.11782214001278,5.2442103277151,5.20376077461746,5.24813087951581,5.24245679193462,5.19295685089021,5.28106099066123,5.12355588824414,4.64883673191071,5.20378322670581,5.10392759080852,4.80575956969135,5.19295685089021,5.20355306551224,5.14660054807691,5.24838700430065,5.01205622922817,5.24813087947464,5.01668548583984,5.03079330611494,4.81504913527263,5.20320534180639,5.24761703064239,5.24813087947464,5.2120327338724,5.23005002553348,5.19295685089021,4.64883673191071,5.14555301737548,4.93772129589698,5.6021188208797
4.97387900388,4.32173667866328,5.14338609006886,5.06321295979814,4.32173657562731,4.85122798762099,4.32173667866328,4.35694885253906,4.88113719145033,4.35313659516577,4.88662819258906,4.32173668506771,4.32173667866328,4.37445238228578,4.36751584054983,4.63116348552397,4.69666055838267,4.43284955181079,4.88894334648438,5.57326108018303,4.11087386417331,5.30939264693992,4.92426833423408,4.32181524423359,4.97794776643433,4.32173667866328,4.57679605484009,4.9993777246088,4.73420313365109,4.88477978977537,4.32296828701698,4.32173667866328,4.72629020949069,4.34672215671052,4.60537014599876,4.69666055838267,4.91899544699204,4.89408654137835,4.45434729625351
4.70770919301187,5.47545396082078,4.69855750139408,4.73068599945022,4.57354582112158,4.61902235653457,4.55788955113511,4.45291900634766,4.63608352313407,4.39522881382687,4.82129858614456,4.88280189682061,4.36594021786002,4.48375583389146,6.04463807778243,4.3811793755587,4.66976392269135,5.22121655137372,4.63495225156236,7.00985442756189,4.88280192258637,5.15815529590653,4.83265305317569,4.66904669414347,5.06869724006012,4.80066870137438,4.62672710418701,5.131353629208,4.91545501268815,5.00907973868444,4.11137673289521,4.36594021786002,4.81384081684897,5.27042633537403,4.92431293212484,4.66976392269135,4.84494244107167,4.93571495402548,5.0998664278242
3.57464487593457,5.15984027708038,4.19021969460678,4.60723601798108,5.08914434383803,4.07621203359107,4.48370034751815,4.92385768890381,3.94529940923965,4.29493331592392,4.58608958898328,3.91619741462819,3.29583686600433,3.47555597263577,5.27863979428147,4.81411341631051,4.70583724975586,5.48057411219321,3.93177971486103,4.38189633083528,5.23110861685459,5.15235317578031,5.2788490229036,3.74429109379971,4.95918886265502,4.58428818779951,2.21277523040771,5.12762715452754,3.760334794664,4.66582246721853,2.65428723402731,3.29583686600433,3.58042295333215,4.3561863119707,5.2016638064228,4.70583724975586,5.27882290167928,5.05155480558079,4.23410650459726
