LR_minmax,KNN_minmax,SVR_sigmoid,SVR_linear,CB_minmax,Ridge_minmax,ET_minmax,XGB_minmax,Lasso_minmax,GB_minmax,SVR_poly,HGB_minmax,DT_minmax,RF_minmax,MLP_minmax,AB_minmax,LGBM_minmax,SVR_rbf,Elastic_minmax,H2 production rate
0.1173988144085379,0.3491895728483024,0.1125227738432661,0.1192358790830803,0.3990168493679078,0.1618961513126882,0.0919781906138829,0.2552492916584015,0.1680101375680163,0.4446633424978612,0.2493428573549522,0.368445056974746,0.102700555922022,0.2580106214730435,0.1729741159594516,0.2786712096966089,0.3055287666258312,0.2203152493175168,0.1233878755381585,0.4317824164255378
0.4140180364422813,0.3966338592569408,0.353052023422554,0.3536717150166031,0.5622655742919896,0.3866780110933412,0.4409738517258045,0.5547826290130615,0.3840907948700485,0.5181890954501552,0.3551720160106665,0.589618789609139,0.6043159668533296,0.3705487398665726,0.4054351377232718,0.4060570049473765,0.2854471677133152,0.3570003295264835,0.4105073190853607,1.0543120297715298
0.4627881170884143,0.2775795931724477,0.4646726408260901,0.4330389622584376,0.2257328482192006,0.4294177415351692,0.3614764409802265,0.1571548283100128,0.4206359053847404,0.1642754449696048,0.2182178495520697,0.1482389976511185,0.4074089574131901,0.3187022416888117,0.4297869160375495,0.1233417179006529,0.2940231243809384,0.2066344505046072,0.4579937092687296,0.7884573603642702
0.4974113088898573,0.4206262994997769,0.3542984079129567,0.3545635088198002,0.4261228703697486,0.4667177734891505,0.3220834991691133,0.4370710849761963,0.4607289530890068,0.4258278933232819,0.3547962799644765,0.4420180132366111,0.4584915197897892,0.2944781258657125,0.4848655425212694,0.5109716402659914,0.3105013696777244,0.354651100994685,0.4931919947289342,0.2776317365982794
0.4904034911213608,0.4096333048678107,0.3542984079129567,0.3545635088198002,0.4147371763553086,0.4599964357317665,0.2718843570421048,0.4258110225200653,0.4537211353205204,0.418001146002451,0.3547962799644765,0.4303266326972023,0.4518957230106094,0.2778686879070209,0.4792477594518938,0.467281343778025,0.3083736934368649,0.354651100994685,0.4861927496649856,0.3435897043900768
0.5006806967074355,0.4257549092775692,0.377368345197012,0.3777874740742875,0.4300149923565112,0.4698535085364623,0.3220834991691133,0.4420387744903564,0.4639983409065844,0.4307322296446353,0.361677352113438,0.4445765536968077,0.4615686856564646,0.3126427962840762,0.4874321024915755,0.4857428401644926,0.3114940038010959,0.3564417447127846,0.4964573831142687,0.2468600779315258
0.4926884548964196,0.4132176724046379,0.3542984079129567,0.3545635088198002,0.4198243987206582,0.4621879900505115,0.2718843570421048,0.4313307702541351,0.4560060990955707,0.4209297010340349,0.3547962799644765,0.4354072176259899,0.4540463435327059,0.2902896421754457,0.4811028196589764,0.4765974795713902,0.309067441511058,0.354651100994685,0.4884749182304597,0.3220834991691133
0.5362212479507191,0.1133289204731243,0.4879418408282574,0.475962752264722,0.1420466280211899,0.4976526261977239,0.4536084465667318,0.1923595368862152,0.4894744777295576,0.1230400388205387,0.2136746674458453,0.1944161037634518,0.1133286853070031,0.4067716342085747,0.5181429103719232,0.4032379329334742,0.3143925949810974,0.2508138853519969,0.5308537208484383,0.1570037488096647
0.4415007015662073,0.338676306536415,0.4781959281218837,0.4460823684534771,0.6384833678292976,0.3969955719387092,0.6141267938165756,0.9433343410491944,0.3920023684946869,0.925107547970222,0.211099867598155,0.623032540027116,1.0543120297715298,0.7846139741911308,0.3971770117680987,0.7430472230985338,0.2999631675380853,0.2289885366212383,0.4357102043863108,0.6043159668533296
0.4998538698070455,0.42445788587056,0.3773683451969774,0.3777874740742306,0.4293546586023317,0.4690604823693793,0.3220834991691133,0.4403056502342224,0.4631715140061732,0.4334919561307709,0.361677352113438,0.4473424029245432,0.4607904716122591,0.3237557369267846,0.4867869276825731,0.498148527369715,0.3112429668225588,0.3564417447127846,0.4956315676625658,0.2546422183735807
0.1329364243500058,0.242422896315799,0.1742926574833774,0.1819950977465287,0.1610602152587836,0.1709679247739401,0.048790164169432,0.1318666338920593,0.182698331846304,0.166257988292477,0.2037891713716675,0.2250346556849928,0.0581216571731263,0.0549906394862805,0.1490072145150246,0.0581804564916641,0.315514727645824,0.1791287916560858,0.1385818375307295,0.1222176327242492
0.432961564026508,0.6931471805599453,0.5630596851391654,0.5833015217479747,0.6860544897566796,0.378745493728474,0.5919189903899217,0.6566545963287354,0.3823354825870555,0.6975595952056463,0.5927002565999918,0.6232841906037744,0.6931471805599453,0.6196749719022862,0.4235284023701954,0.6931471805599453,0.2970976453995512,0.5935361858641633,0.4267624137793433,0.6931471805599453
0.1029760705154072,0.2049099337711302,0.1405802549818271,0.131704062385686,-0.0040800973684037,0.1525165607675496,0.048790164169432,0.0453915894031524,0.1730019855681939,0.0412558396066883,0.1434778653753318,0.0902690948608492,0.0703595685989292,0.0687058607776996,0.1260415820741717,0.0637451769980801,0.317883355663188,0.135070901696709,0.1107956346131526,0.048790164169432
0.5410568446063465,0.1570039398170749,0.4878927892780997,0.4759787098356076,0.1796961619691014,0.502209104076099,0.4645272124423972,0.2305409014225006,0.4943100743852087,0.167255988870538,0.2454631430089478,0.2740030787959706,0.1570037488096647,0.3674882859945332,0.5223362382889521,0.5144327033098518,0.3158014678065815,0.2575033898800381,0.5356808803564928,0.1133286853070031
0.0873453486297102,0.2461365771661323,0.1317158059304968,0.113115208782438,0.0709556408923449,0.1440134125751258,0.048790164169432,0.0376759469509124,0.1686202805932235,-0.1003801712904868,0.1015905563616132,0.051559572535488,0.0703595685989292,0.0917351537921106,0.1133963489083705,0.0698091084490603,0.317883355663188,0.12155074834817,0.0963963339172258,0.048790164169432
0.1117981084169477,0.1971785040616822,0.1504293145342035,0.1513357939393498,0.0290489996590651,0.1581136241190068,0.048790164169432,0.0497331619262695,0.1768887733232125,0.0404532081648113,0.1664645451995639,0.0400946523866283,0.0719544771016209,0.048790164169432,0.133416033293433,0.0637451769980801,0.3181920476377972,0.1549289918977474,0.1190749907833543,0.0392207131532812
0.0409115209887906,0.2963273717788001,0.0034637592358395,0.0073095607564672,0.1538631555129891,0.075172975164953,0.0295588022415443,0.2110814750194549,0.0857249796043881,0.1449329245400042,0.1326896037759296,0.0949652244328466,0.0295588022415443,0.2900959285764302,0.1156858833990342,0.416666943910654,0.3181920476377972,0.2427360029066981,0.0458396726976726,0.0392207131532812
0.049960337722018,0.3210801028644068,0.1596582564592714,0.1671698882729071,0.0368069559114708,0.1454542687023976,0.1278549358105144,0.0228053629398345,0.1541605605042266,0.0355480840307926,0.2107985339098525,0.0464401329075392,0.2331685638688704,0.1649809170455397,0.0857185553196598,0.1924766336729876,0.3188184374763119,0.1910749567499889,0.0623064498664991,0.0198026272961797
0.0278679944060197,0.323923923245465,0.2505678815884171,0.2621367638089675,0.0660287450893628,0.0340905405483309,0.0392207131532812,0.0752924084663391,0.0518410532730975,-0.0247818849710721,0.2638552446517319,0.0847879748801183,0.0392207131532812,0.2099972623150075,-0.0210851203898059,0.435533864070214,0.3185037221879728,0.2325077619749487,0.0299996210908917,0.0295588022415443
0.4329615640265075,0.6931471805599453,0.5630596851392053,0.5833015217480315,0.6860544897566796,0.3787454937284722,0.5919189903899217,0.6566545963287354,0.3823354825870555,0.6975595952056463,0.5927002565999919,0.6232841906037744,0.6931471805599453,0.6312307541357968,0.4235284023701954,0.5175741593806804,0.2970976453995512,0.5935361858641633,0.426762413779346,0.6931471805599453
0.0948184972198881,0.3651881570897583,0.0660188338460598,0.0592289638979246,0.2387733500876024,0.156016111209615,0.3046019112288173,0.1713154315948486,0.1769377076182698,0.1858435049933846,0.2208219453672575,0.0950478933179701,0.0641283132536591,0.2402862902974849,0.1347631328953163,0.0449623837629717,0.316677306147833,0.2161591473106785,0.1040858027663711,0.0861776962410523
0.4728644938396909,0.4186230995758487,0.3693385457549119,0.3631085099698632,0.414468115195448,0.4435528865463789,0.5330445484812748,0.3873616456985473,0.4356658062043985,0.4012700012617442,0.3429974171264376,0.3016440123263376,0.4308661821269735,0.2841667738580924,0.4644179648462778,0.5054682376602162,0.3015899705670534,0.3300129012506614,0.4686393912598414,0.5538851132264376
0.1249332491553828,0.2275094947335792,0.1710587657335773,0.1696795227363767,0.232348902902458,0.1591865064312103,0.048790164169432,0.2969650626182556,0.1666716430277466,0.2636905580846913,0.2056442657820557,0.1982123202959271,0.0619371490987695,0.1615738519153277,0.1387600501384337,0.0513971113179061,0.3081457200910776,0.1550155387451203,0.1297450318751929,0.3506568716131693
0.4448944619983668,0.1310282624064041,0.4797278882804741,0.4474575397101552,0.1904367991834393,0.4002728265050717,0.6265237702799835,0.2069915533065796,0.3953851718581997,0.1827077301491613,0.2114317304378294,0.2410089548050918,0.4274760269594053,0.2247147487653276,0.4009028923082885,0.4850074564886873,0.3004963714629411,0.2310933878838043,0.4390994313223917,0.5877866649021191
0.0657528141661856,0.3268579017124923,0.0746517271527205,0.0588253060373444,-0.0181403428195463,0.1884938895402563,0.2177060922380582,0.0654633045196533,0.1991775543121678,-0.0121231134881659,0.0126051012045378,0.0464401329075392,0.2331685638688704,0.0770382498418809,0.1045992782652897,0.1122993634727531,0.3188184374763119,0.0519895685111548,0.081616601598327,0.0198026272961797
0.5202124049824933,0.5877866649021191,0.4895082344908261,0.4877479777812397,0.5395197114988196,0.470875134617581,0.4742945957951669,0.4550300538539886,0.4595114539470173,0.4892612902500596,0.2403648775608277,0.444047759335143,0.4731518672089768,0.5435028039466181,0.4622100647451488,0.4445435681034952,0.3152305137125715,0.2851768679183298,0.5132694769160695,0.1310282624064041
0.5492983710236182,0.3195845251044645,0.312876287245639,0.4119681524263545,0.1540794321200029,0.415303213514318,0.1858017346135216,0.1295825839042663,0.2163124827689384,0.2096305711732405,0.290276308191543,0.0479633488335266,0.1655087232541246,0.1029596939210322,0.4773799716560774,0.0342963957328058,0.3093020463542592,0.4146040299367269,0.5152678983601398,0.3148107398400335
0.1311427761352343,0.2518617078127939,0.1744938915516818,0.1906167153371702,0.2201389982941258,0.1714189162123753,0.048790164169432,0.2496997416019439,0.1846925301549897,0.286038018117224,0.1980591532049169,0.2403612544264157,0.0656644224378131,0.1243757301132633,0.1472489526253798,0.1222176327242492,0.3169746177210923,0.1893876900671313,0.1371960907980511,0.0769610411361283
0.4098312508572521,0.2832415758060261,0.3544850455326256,0.3544774032676003,0.3002654244856739,0.382717993486942,0.2718843570421048,0.3127040266990661,0.3798751280754295,0.2911628872837339,0.3547962799644765,0.3236108941245242,0.3760606855735388,0.3035619314312658,0.4007769575914081,0.3339361492223699,0.28391077916228,0.3545879746296989,0.4063246628862424,1.1019400787607845
0.1182889059958283,0.2146239319994786,0.1542951686494578,0.1655933129748588,0.0604841289300039,0.1618028221514889,0.048790164169432,0.0453915894031524,0.1787670081317465,-0.142655185381903,0.1837864983504151,0.080115656885325,0.0703595685989292,0.0879594193252784,0.1373955617676812,0.0518316025093184,0.317883355663188,0.1671098760450404,0.1250655920646854,0.048790164169432
0.4998538698070023,0.42445788587056,0.3773683451969907,0.377787474074251,0.4293546586023319,0.4690604823693798,0.3220834991691133,0.4403056502342224,0.4631715140061736,0.4334919561307709,0.361677352113438,0.4473424029245432,0.4607904716122591,0.314554926063232,0.4867869276825738,0.4943658558015069,0.3112429668225588,0.3564417447127819,0.4956315676625653,0.2546422183735807
0.1762849336432946,0.2952765690346622,0.2176479244994915,0.2320574909975219,0.276329335557264,0.2043090123888968,0.048790164169432,0.2984696626663208,0.210481575869299,0.3489312077193597,0.2589475278856656,0.2541598961509499,0.22737105649422,0.1780915322274902,0.1913595782402317,0.3657500092929135,0.317883355663188,0.2638642132280651,0.1802293898707603,0.048790164169432
